ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776051232.190314,0,0,0,2989.359104,192265.846784,197.68,35,1965,3996,0,0.0,0.0,0.677,0.643,0,0.19768,50.0,0.0
1776051232.2323346,1,0,0,2710.437888,192265.846784,190.242,29,1965,3996,0,0.0,0.0,0.674,0.639,0,0.190242,56.0,0.0
1776051232.2757409,0,0,0,2989.359104,192265.846784,197.64,35,1965,3996,0,0.0,0.0,0.686,2.994,0,0.19763999999999998,50.0,16.883754215240476
1776051232.3180335,1,0,0,2710.437888,192265.846784,190.221,29,1965,3996,0,0.0,0.0,1.59,3.437,0,0.190221,56.0,16.301719614744187
1776051232.3618858,0,0,0,2989.359104,192265.846784,197.635,35,1965,3996,0,0.0,0.0,10.666,5.008,0,0.19763499999999998,50.0,33.909006302356715
1776051232.4067593,1,0,0,2783.838208,192265.846784,190.733,29,1965,3996,0,0.0,0.0,18.297,8.862,0,0.190733,56.0,33.224658633708955
1776051232.4518278,0,3,0,2989.359104,192265.846784,199.817,35,1965,3996,3,0.0,0.0,44.769,6.666,0,0.199817,50.0,51.88094261121749
1776051232.4946806,1,4,0,2783.838208,192265.846784,195.984,29,1965,3996,4,0.0,0.0,40.126,9.07,0,0.19598400000000002,56.0,50.455842566967014
1776051232.5387359,0,3,0,2989.359104,192265.846784,205.53,35,1965,3996,3,0.0,0.0,19.462,8.247,0,0.20553,50.0,69.74316482257842
1776051232.5816352,1,4,0,2783.838208,192265.846784,201.781,29,1965,3996,4,0.0,0.0,23.62,9.149,0,0.20178100000000002,56.0,68.00162742996216
1776051232.6255348,0,9,0,2989.359104,192265.846784,211.411,35,1965,3996,9,0.0,0.0,51.906,8.833,0,0.211411,50.0,88.09340840792655
1776051232.6681259,1,7,0,2783.838208,192265.846784,207.229,29,1965,3996,7,0.0,0.0,19.669,8.699,0,0.20722900000000002,56.0,85.92499442291259
