ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776051166.2592757,0,0,0,2806.90688,192265.846784,199.803,37,1965,3996,0,0.0,0.0,1.971,3.914,0,0.199803,48.0,0.0
1776051166.3094249,0,2,0,3075.342336,192265.846784,200.544,37,1965,3996,2,0.0,0.0,4.858,1.581,0,0.200544,48.0,10.057121635437012
1776051166.3594668,0,2,0,3075.342336,192265.846784,200.544,37,1965,3996,2,0.0,0.0,5.364,1.565,0,0.200544,48.0,20.09272723388672
1776051166.4094923,0,2,0,3075.342336,192265.846784,247.723,37,1965,3996,2,0.0,0.0,4.888,1.574,0,0.24772300000000003,48.0,32.48518503046036
1776051166.4596617,0,2,0,3075.342336,192265.846784,247.723,45,1965,3996,2,0.0,0.0,5.337,1.489,0,0.24772300000000003,40.0,44.913316133499144
1776051166.5097647,0,100,4,3075.342336,192265.846784,307.01,45,1965,3996,100,0.0,0.0,4.897,1.548,0,0.30701,40.0,60.29542254972458
1776051166.5597553,0,100,4,3075.342336,192265.846784,307.01,46,1965,3996,100,0.0,0.0,5.366,1.564,0,0.30701,39.0,75.64305323171615
1776051166.609735,0,100,4,3075.342336,192265.846784,369.69,46,1965,3996,100,0.0,0.0,4.821,1.591,0,0.36969,39.0,94.12004362154006
1776051166.6597743,0,100,4,3075.342336,192265.846784,369.69,48,1965,3996,100,0.0,0.0,5.342,1.538,0,0.36969,37.0,112.61906925249099
1776051166.7098002,0,100,4,3075.342336,192265.846784,429.508,48,1965,3996,100,0.0,0.0,4.892,1.547,0,0.429508,37.0,134.1056106648445
1776051166.7599096,0,100,4,3075.342336,192265.846784,429.508,48,1965,3996,100,0.0,0.0,5.306,1.564,0,0.429508,37.0,155.62799301767348
1776051166.8105698,0,100,4,3075.342336,192265.846784,489.002,48,1965,3996,100,0.0,0.0,4.847,2.021,0,0.489002,37.0,180.4008995518684
1776051166.860106,0,100,4,3075.342336,192265.846784,489.002,49,1965,3996,100,0.0,0.0,5.351,1.559,0,0.489002,36.0,204.62421420431133
1776051166.9101493,0,100,4,3075.342336,192265.846784,551.484,49,1965,3996,100,0.0,0.0,4.881,1.563,0,0.5514840000000001,36.0,232.22231800127025
1776051166.9601293,0,100,4,3075.342336,192265.846784,551.484,49,1965,3996,100,0.0,0.0,4.879,1.503,0,0.5514840000000001,36.0,259.78544704580304
1776051167.0101848,0,100,4,3075.342336,192265.846784,611.057,49,1965,3996,100,0.0,0.0,4.849,1.474,0,0.611057,36.0,290.3722130589485
1776051167.060232,0,100,4,3075.342336,192265.846784,611.057,50,1965,3996,100,0.0,0.0,4.893,1.525,0,0.611057,35.0,320.9538800151348
1776051167.1103187,0,100,4,3075.342336,192265.846784,672.32,50,1965,3996,100,0.0,0.0,4.926,1.498,0,0.67232,35.0,354.62819481921196
1776051167.1603246,0,100,4,3075.342336,192265.846784,672.32,50,1965,3996,100,0.0,0.0,4.872,1.493,0,0.67232,35.0,388.24817009997366
1776051167.2104318,0,100,4,3075.342336,192265.846784,732.762,50,1965,3996,100,0.0,0.0,4.847,1.494,0,0.7327619999999999,35.0,424.9648519928455
1776051167.2604651,0,100,4,3075.342336,192265.846784,732.762,50,1965,3996,100,0.0,0.0,4.881,1.551,0,0.7327619999999999,35.0,461.6273756225109
1776051167.3105693,0,100,4,3075.342336,192265.846784,793.197,50,1965,3996,100,0.0,0.0,4.876,1.483,0,0.793197,35.0,501.36983013796805
1776051167.360586,0,100,4,3075.342336,192265.846784,793.197,50,1965,3996,100,0.0,0.0,4.885,1.494,0,0.793197,35.0,541.0428802185058
1776051167.4106028,0,100,4,3075.342336,192265.846784,808.688,50,1965,3996,100,0.0,0.0,4.881,1.937,0,0.808688,35.0,581.4909309005737
1776051167.465244,0,100,4,3075.342336,192265.846784,808.688,50,1965,3996,100,0.0,0.0,4.85,1.618,0,0.808688,35.0,625.6786514892578
1776051167.5106912,0,100,4,3075.342336,192265.846784,809.919,50,1965,3996,100,0.0,0.0,5.324,1.451,0,0.809919,35.0,662.4871302883626
1776051167.5609376,0,100,4,3075.342336,192265.846784,809.919,51,1965,3996,100,0.0,0.0,4.93,1.542,0,0.809919,34.0,703.1827067966461
1776051167.610881,0,100,4,3075.342336,192265.846784,810.488,51,1965,3996,100,0.0,0.0,5.3,1.489,0,0.8104880000000001,34.0,743.6612713603973
1776051167.6611643,0,100,4,3075.342336,192265.846784,810.488,51,1965,3996,100,0.0,0.0,4.874,1.573,0,0.8104880000000001,34.0,784.4151963653565
1776051167.7110355,0,100,4,3075.342336,192265.846784,810.957,51,1965,3996,100,0.0,0.0,5.345,1.498,0,0.810957,34.0,824.858600199461
1776051167.7610633,0,100,4,3075.342336,192265.846784,810.957,51,1965,3996,100,0.0,0.0,4.838,1.58,0,0.810957,34.0,865.4290331542492
1776051167.8110394,0,100,4,3075.342336,192265.846784,811.361,51,1965,3996,100,0.0,0.0,5.312,1.484,0,0.811361,34.0,905.9777001118659
1776051167.8611789,0,100,4,3075.342336,192265.846784,811.361,51,1965,3996,100,0.0,0.0,4.846,1.597,0,0.811361,34.0,946.6588758921623
1776051167.9111805,0,100,4,3075.342336,192265.846784,811.698,51,1965,3996,100,0.0,0.0,5.325,1.425,0,0.811698,34.0,987.2450918545723
1776051167.961378,0,100,4,3075.342336,192265.846784,811.698,51,1965,3996,100,0.0,0.0,4.838,1.591,0,0.811698,34.0,1027.990384449482
1776051168.0115497,0,100,4,3075.342336,192265.846784,811.935,51,1965,3996,100,0.0,0.0,5.399,1.476,0,0.811935,34.0,1068.7264736135007
1776051168.0613809,0,100,4,3075.342336,192265.846784,811.935,51,1965,3996,100,0.0,0.0,4.881,1.596,0,0.811935,34.0,1109.1861299819948
1776051168.1114688,0,100,4,3075.342336,192265.846784,811.994,51,1965,3996,100,0.0,0.0,5.304,1.501,0,0.811994,34.0,1149.857227617264
1776051168.1616676,0,100,4,3075.342336,192265.846784,811.994,51,1965,3996,100,0.0,0.0,4.869,1.653,0,0.811994,34.0,1190.6183466744426
1776051168.2115965,0,100,4,3075.342336,192265.846784,812.002,51,1965,3996,100,0.0,0.0,5.315,1.491,0,0.812002,34.0,1231.1607162389757
1776051168.2616425,0,100,4,3075.342336,192265.846784,812.002,51,1965,3996,100,0.0,0.0,4.849,1.598,0,0.812002,34.0,1271.7981416177752
1776051168.3117104,0,100,4,3075.342336,192265.846784,812.18,51,1965,3996,100,0.0,0.0,5.314,1.495,0,0.8121799999999999,34.0,1312.4622899484636
1776051168.3617601,0,100,4,3075.342336,192265.846784,812.18,51,1965,3996,100,0.0,0.0,4.851,1.582,0,0.8121799999999999,34.0,1353.1117217302324
1776051168.4118352,0,100,4,3075.342336,192265.846784,812.338,51,1965,3996,100,0.0,0.0,5.292,1.487,0,0.812338,34.0,1393.7895910835268
1776051168.4619808,0,100,4,3075.342336,192265.846784,812.338,51,1965,3996,100,0.0,0.0,4.851,1.645,0,0.812338,34.0,1434.5247886724474
1776051168.511971,0,100,4,3075.342336,192265.846784,812.314,51,1965,3996,100,0.0,0.0,4.866,1.466,0,0.812314,34.0,1475.132509437561
1776051168.5620189,0,100,4,3075.342336,192265.846784,812.314,51,1965,3996,100,0.0,0.0,4.842,1.61,0,0.812314,34.0,1515.7870985240936
1776051168.612077,0,100,4,3075.342336,192265.846784,812.17,51,1965,3996,100,0.0,0.0,4.91,1.494,0,0.81217,34.0,1556.442807082653
1776051168.6621544,0,100,4,3075.342336,192265.846784,812.17,51,1965,3996,100,0.0,0.0,4.892,1.499,0,0.81217,34.0,1597.114200191021
1776051168.7121751,0,100,4,3075.342336,192265.846784,812.34,51,1965,3996,100,0.0,0.0,4.859,1.456,0,0.8123400000000001,34.0,1637.748011350155
