ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776051275.7996771,0,0,0,2806.90688,192265.846784,195.875,33,1965,3996,0,0.0,0.0,11.027,3.349,0,0.195875,52.0,0.0
1776051275.8426456,1,0,0,2970.484736,192265.846784,190.28,29,1965,3996,0,0.0,0.0,17.377,8.492,0,0.19028,56.0,0.0
1776051275.8868513,0,0,0,3064.856576,192265.846784,200.674,33,1965,3996,0,0.0,0.0,5.469,3.343,0,0.20067400000000002,52.0,17.49359082937241
1776051275.9296355,1,0,0,2970.484736,192265.846784,204.056,29,1965,3996,0,0.0,0.0,17.256,8.461,0,0.20405600000000002,56.0,17.750806873321533
1776051275.9736488,0,0,0,3064.856576,192265.846784,218.919,33,1965,3996,0,0.0,0.0,5.486,4.789,0,0.218919,52.0,36.49520743727685
1776051276.0165381,1,0,4,2970.484736,192265.846784,204.056,29,1965,3996,0,0.0,0.0,17.15,8.488,0,0.20405600000000002,56.0,35.48380757522583
1776051276.0606446,0,0,0,3064.856576,192265.846784,234.335,34,1965,3996,0,0.0,0.0,5.347,4.797,0,0.23433500000000002,51.0,56.88137762069702
1776051276.1035316,1,0,4,2970.484736,192265.846784,217.632,30,1965,3996,0,0.0,0.0,17.45,9.956,0,0.217632,55.0,54.41636736679077
1776051276.14782,0,98,9,3064.856576,192265.846784,234.335,34,1965,3996,98,0.0,0.0,5.243,3.386,0,0.23433500000000002,51.0,77.30961777687074
1776051276.1913297,1,0,12,2970.484736,192265.846784,231.813,30,1965,3996,0,0.0,0.0,18.41,9.919,0,0.231813,55.0,74.7691126317978
1776051276.2354429,0,98,9,3064.856576,192265.846784,247.804,34,1965,3996,98,0.0,0.0,5.48,3.323,0,0.247804,51.0,99.02291816425324
1776051276.2782223,1,0,12,2970.484736,192265.846784,247.158,30,1965,3996,0,0.0,0.0,17.209,8.542,0,0.247158,55.0,96.24531505584717
1776051276.3222418,0,97,9,3064.856576,192265.846784,265.272,34,1965,3996,97,0.0,0.0,5.437,3.406,0,0.265272,51.0,122.04823764324189
1776051276.3651114,1,0,12,2970.484736,192265.846784,261.58,30,1965,3996,0,0.0,0.0,17.317,8.471,0,0.26158,55.0,118.97374714374543
1776051276.409221,0,97,9,3064.856576,192265.846784,280.802,34,1965,3996,97,0.0,0.0,5.435,3.368,0,0.280802,51.0,146.47215713834763
1776051276.4521925,1,0,12,2970.484736,192265.846784,274.406,30,1965,3996,0,0.0,0.0,17.35,8.507,0,0.274406,55.0,142.8693492436409
1776051276.496755,0,98,9,3064.856576,192265.846784,295.196,34,1965,3996,98,0.0,0.0,5.345,3.427,0,0.295196,51.0,172.31182928037643
1776051276.5395794,1,0,12,2970.484736,192265.846784,290.655,30,1965,3996,0,0.0,0.0,17.333,8.538,0,0.290655,55.0,168.26877312541006
1776051276.5840025,0,98,9,3064.856576,192265.846784,311.858,34,1965,3996,98,0.0,0.0,5.284,3.398,0,0.311858,51.0,199.52069446849822
