ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776050970.2075744,0,0,0,3868.065792,192265.846784,198.337,36,1965,3996,0,0.0,0.0,0.654,0.72,0,0.19833699999999999,49.0,0.0
1776050970.249681,1,0,0,2710.437888,192265.846784,190.518,29,1965,3996,0,0.0,0.0,0.72,0.68,0,0.190518,56.0,0.0
1776050970.2930698,0,0,0,3868.065792,192265.846784,198.257,36,1965,3996,0,0.0,0.0,0.67,0.627,0,0.19825700000000002,49.0,16.950075783252718
1776050970.3351293,1,0,0,2710.437888,192265.846784,190.573,29,1965,3996,0,0.0,0.0,0.646,0.717,0,0.19057300000000002,56.0,16.28413222026825
1776050970.3787336,0,0,0,3868.065792,192265.846784,198.147,36,1965,3996,0,0.0,0.0,0.712,2.173,0,0.198147,49.0,33.92409986448288
1776050970.420658,1,0,0,2710.437888,192265.846784,190.571,29,1965,3996,0,0.0,0.0,0.649,2.06,0,0.190571,56.0,32.58345079946518
1776050970.4695709,0,0,0,3868.065792,192265.846784,198.077,36,1965,3996,0,0.0,0.0,7302.011,0.782,0,0.198077,49.0,51.91686789536476
1776050970.5115755,1,0,0,2710.437888,192265.846784,190.63,29,1965,3996,0,0.0,0.0,0.681,0.656,0,0.19063,56.0,49.91502501296998
1776050970.5547001,0,0,0,3868.065792,192265.846784,198.081,36,1965,3996,0,0.0,0.0,0.676,0.658,0,0.19808099999999998,49.0,68.77935704684258
1776050970.5966322,1,0,0,2710.437888,192265.846784,190.684,29,1965,3996,0,0.0,0.0,0.64,0.648,0,0.190684,56.0,66.13399238777161
1776050970.63996,0,3,0,3868.065792,192265.846784,198.025,36,1965,3996,3,0.0,0.0,0.684,0.707,0,0.198025,49.0,85.66295159554483
1776050970.6821582,1,0,0,2710.437888,192265.846784,190.657,29,1965,3996,0,0.0,0.0,0.634,0.675,0,0.19065700000000002,56.0,82.44012097406389
1776050970.7259607,0,3,0,3868.065792,192265.846784,198.025,36,1965,3996,3,0.0,0.0,0.677,0.635,0,0.198025,49.0,102.69323643541337
1776050970.768244,1,0,0,2710.437888,192265.846784,190.657,29,1965,3996,0,0.0,0.0,0.588,0.671,0,0.19065700000000002,56.0,98.85298064994814
1776050970.816052,0,0,0,3868.065792,192265.846784,197.975,36,1965,3996,0,0.0,0.0,150.012,30.328,0,0.19797499999999998,49.0,120.52904739475251
1776050970.8581898,1,0,0,2710.437888,192265.846784,190.659,29,1965,3996,0,0.0,0.0,0.666,0.715,0,0.190659,56.0,116.00195562648776
1776050970.9021394,0,0,0,3868.065792,192265.846784,202.25,36,1965,3996,0,0.0,0.0,161.31,24.353,0,0.20225,49.0,137.94023724889757
1776050970.9441466,1,0,0,2710.437888,192265.846784,190.699,29,1965,3996,0,0.0,0.0,0.695,0.712,0,0.190699,56.0,132.39383369994167
1776050970.9883876,0,63,14,3868.065792,192265.846784,228.893,37,1965,3996,63,0.0,0.0,159.812,25.535,0,0.228893,48.0,157.68183720040324
1776050971.030458,1,0,0,2710.437888,192265.846784,190.66,29,1965,3996,0,0.0,0.0,0.647,2.173,0,0.19066,56.0,148.84995384764676
1776050971.075589,0,63,14,3868.065792,192265.846784,253.538,37,1965,3996,63,0.0,0.0,161.934,23.788,0,0.253538,48.0,179.79069482302668
1776050971.1268818,1,0,0,2710.437888,192265.846784,190.665,29,1965,3996,0,0.0,0.0,0.663,2.841,0,0.190665,56.0,167.2346099467278
1776050971.171246,0,82,19,3868.065792,192265.846784,275.62,38,1965,3996,82,0.0,0.0,160.066,24.345,0,0.27562000000000003,47.0,206.15570754027368
1776050971.2132385,1,0,0,2710.437888,192265.846784,190.691,29,1965,3996,0,0.0,0.0,0.666,0.635,0,0.190691,56.0,183.70204395866398
1776050971.257272,0,82,19,3868.065792,192265.846784,301.837,39,1965,3996,82,0.0,0.0,163.254,24.229,0,0.30183699999999997,46.0,232.12152320432665
1776050971.299254,1,0,0,2710.437888,192265.846784,190.674,29,1965,3996,0,0.0,0.0,0.644,0.662,0,0.190674,56.0,200.10295632696156
1776050971.3427753,0,82,19,3868.065792,192265.846784,301.837,39,1965,3996,82,0.0,0.0,160.034,24.305,0,0.30183699999999997,46.0,257.9295947697163
1776050971.3848805,1,0,0,2710.437888,192265.846784,190.658,29,1965,3996,0,0.0,0.0,0.678,0.636,0,0.190658,56.0,216.4283530440331
1776050971.4288638,0,83,20,3868.065792,192265.846784,328.771,39,1965,3996,83,0.0,0.0,161.274,24.102,0,0.32877100000000004,46.0,286.23297035980227
1776050971.471118,1,0,0,2710.437888,192265.846784,190.611,29,1965,3996,0,0.0,0.0,0.677,0.721,0,0.190611,56.0,232.86615592288973
1776050971.5154672,0,83,20,3868.065792,192265.846784,355.018,39,1965,3996,83,0.0,0.0,157.562,24.452,0,0.35501799999999994,46.0,316.9787373185158
1776050971.5573995,1,0,0,2710.437888,192265.846784,190.611,29,1965,3996,0,0.0,0.0,0.668,0.614,0,0.190611,56.0,249.3123661644459
1776050971.6017,0,79,19,3868.065792,192265.846784,378.5,39,1965,3996,79,0.0,0.0,164.31,24.064,0,0.3785,46.0,349.61789020299915
1776050971.6437428,1,0,0,2710.437888,192265.846784,190.492,29,1965,3996,0,0.0,0.0,0.651,0.715,0,0.190492,56.0,265.7600718624592
1776050971.688178,0,79,19,3868.065792,192265.846784,404.962,39,1965,3996,79,0.0,0.0,165.084,25.769,0,0.404962,46.0,384.63819198131563
1776050971.7303472,1,0,0,2710.437888,192265.846784,190.508,29,1965,3996,0,0.0,0.0,0.714,2.218,0,0.190508,56.0,282.25889466118815
1776050971.7746532,0,83,20,3868.065792,192265.846784,429.623,39,1965,3996,83,0.0,0.0,163.416,25.266,0,0.429623,46.0,421.78989843106274
1776050971.8167748,1,0,0,2710.437888,192265.846784,190.545,29,1965,3996,0,0.0,0.0,0.655,2.096,0,0.190545,56.0,298.72725858521466
1776050971.8610785,0,83,20,3868.065792,192265.846784,450.164,40,1965,3996,83,0.0,0.0,157.651,20.295,0,0.450164,45.0,460.69545916676526
1776050971.9031296,1,0,0,2710.437888,192265.846784,190.548,29,1965,3996,0,0.0,0.0,0.64,0.676,0,0.190548,56.0,315.1819801561833
1776050971.9476542,0,83,20,3868.065792,192265.846784,450.164,40,1965,3996,83,0.0,0.0,161.897,24.295,0,0.450164,45.0,499.6687435305119
1776050971.989765,1,0,0,2710.437888,192265.846784,190.497,29,1965,3996,0,0.0,0.0,0.695,0.683,0,0.19049700000000003,56.0,331.685754650116
1776050972.0339248,0,81,19,3868.065792,192265.846784,449.453,40,1965,3996,81,0.0,0.0,161.228,24.255,0,0.449453,45.0,538.4433103680611
1776050972.0758295,1,0,0,2710.437888,192265.846784,190.489,29,1965,3996,0,0.0,0.0,0.637,0.633,0,0.190489,56.0,348.08010987782484
1776050972.1203582,0,81,19,3868.065792,192265.846784,449.976,40,1965,3996,81,0.0,0.0,162.061,24.649,0,0.449976,45.0,577.3362707562447
1776050972.162304,1,0,0,2710.437888,192265.846784,190.489,29,1965,3996,0,0.0,0.0,0.657,0.619,0,0.190489,56.0,364.55253541016583
1776050972.206586,0,83,20,3868.065792,192265.846784,451.881,40,1965,3996,83,0.0,0.0,161.536,21.186,0,0.451881,45.0,616.3009099109173
1776050972.248768,1,0,0,2710.437888,192265.846784,190.472,29,1965,3996,0,0.0,0.0,0.715,0.723,0,0.190472,56.0,381.02153815865523
1776050972.293381,0,83,20,3868.065792,192265.846784,454.397,40,1965,3996,83,0.0,0.0,165.181,24.228,0,0.454397,45.0,655.740339161873
1776050972.3353167,1,0,0,2710.437888,192265.846784,190.465,29,1965,3996,0,0.0,0.0,0.664,0.714,0,0.190465,56.0,397.5060109376908
1776050972.3795455,0,78,18,3868.065792,192265.846784,451.211,40,1965,3996,78,0.0,0.0,164.705,25.906,0,0.45121100000000003,45.0,694.6186978597642
1776050972.421462,1,0,0,2710.437888,192265.846784,190.474,29,1965,3996,0,0.0,0.0,0.657,2.06,0,0.19047399999999998,56.0,413.91447004795083
1776050972.4653878,0,78,18,3868.065792,192265.846784,450.158,40,1965,3996,78,0.0,0.0,163.853,24.503,0,0.450158,45.0,733.2613278985025
