ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776050857.1130924,0,0,0,751.960064,192265.846784,145.409,31,120,3996,0,0.0,0.0,0.937,0.854,0,0.14540899999999998,54.0,0.0
1776050857.1665337,0,0,0,751.960064,192265.846784,145.395,31,120,3996,0,0.0,0.0,0.947,0.978,0,0.145395,54.0,7.770095790624619
1776050857.2163217,0,0,0,751.960064,192265.846784,145.395,31,120,3996,0,0.0,0.0,0.927,0.905,0,0.145395,54.0,15.009021788835526
1776050857.266105,0,0,0,751.960064,192265.846784,145.443,31,120,3996,0,0.0,0.0,0.924,0.939,0,0.14544300000000002,54.0,22.249644084692
1776050857.3172615,0,0,0,751.960064,192265.846784,145.443,31,120,3996,0,0.0,0.0,0.941,0.962,0,0.14544300000000002,54.0,29.690001945734025
1776050857.3715644,0,0,0,751.960064,192265.846784,145.424,31,120,3996,0,0.0,0.0,0.971,0.832,0,0.145424,54.0,37.586951359033584
1776050857.4203424,0,0,0,751.960064,192265.846784,145.424,31,120,3996,0,0.0,0.0,0.939,0.817,0,0.145424,54.0,44.68045153450966
1776050857.4761388,0,0,0,751.960064,192265.846784,145.416,31,120,3996,0,0.0,0.0,0.955,0.895,0,0.145416,54.0,52.7941386282444
1776050857.5449128,0,0,0,751.960064,192265.846784,145.423,31,120,3996,0,0.0,0.0,0.943,0.891,0,0.145423,54.0,62.795457835674284
1776050857.7087219,0,0,0,751.960064,192265.846784,145.423,31,120,3996,0,0.0,0.0,2.152,0.939,0,0.145423,54.0,86.61706292080879
1776050857.7961113,0,0,0,751.960064,192265.846784,145.447,31,120,3996,0,0.0,0.0,0.825,3.08,0,0.145447,54.0,99.32759903979301
1776050857.8447418,0,0,0,751.960064,192265.846784,145.472,31,120,3996,0,0.0,0.0,0.922,0.962,0,0.14547200000000002,54.0,106.40197164416313
1776050857.8969345,0,0,0,751.960064,192265.846784,145.472,31,120,3996,0,0.0,0.0,0.87,2.439,0,0.14547200000000002,54.0,113.99454635119437
1776050857.952514,0,0,0,751.960064,192265.846784,145.472,31,120,3996,0,0.0,0.0,0.877,0.921,0,0.14547200000000002,54.0,122.079796305418
1776050858.0161889,0,0,0,751.960064,192265.846784,145.472,31,120,3996,0,0.0,0.0,0.884,0.873,0,0.14547200000000002,54.0,131.3427152507305
1776050858.0822701,0,0,0,751.960064,192265.846784,145.486,31,120,3996,0,0.0,0.0,0.962,0.852,0,0.14548599999999998,54.0,140.9566171495914
1776050858.1323183,0,0,0,751.960064,192265.846784,145.436,31,120,3996,0,0.0,0.0,0.866,0.863,0,0.145436,54.0,148.2354144928455
1776050858.1820068,0,0,0,751.960064,192265.846784,145.436,31,120,3996,0,0.0,0.0,0.959,0.851,0,0.145436,54.0,155.4619224722385
1776050858.2319646,0,0,0,751.960064,192265.846784,145.371,31,120,3996,0,0.0,0.0,0.882,0.819,0,0.145371,54.0,162.7243308713436
1776050858.2821302,0,0,0,751.960064,192265.846784,145.371,31,120,3996,0,0.0,0.0,0.904,0.838,0,0.145371,54.0,170.01696204686164
1776050858.332033,0,0,0,751.960064,192265.846784,145.393,31,120,3996,0,0.0,0.0,0.878,0.836,0,0.145393,54.0,177.27246204185485
1776050858.3821733,0,0,0,751.960064,192265.846784,145.393,31,120,3996,0,0.0,0.0,0.94,0.816,0,0.145393,54.0,184.56252243614196
1776050860.3069406,0,0,0,751.960064,192265.846784,145.436,31,120,3996,0,0.0,0.0,0.902,27.423,0,0.145436,54.0,464.49297304821016
1776050860.3856657,0,0,0,762.118144,192265.846784,149.765,31,742,3996,0,0.0,0.0,4.602,17.668,0,0.14976499999999998,54.0,476.2832375843525
1776050860.4401014,0,0,0,777.388032,192265.846784,151.95,31,1965,3996,0,0.0,0.0,14.861,23.914,0,0.15195,54.0,484.5547467548847
1776050860.487087,0,0,0,777.650176,192265.846784,151.95,31,1965,3996,0,0.0,0.0,20.182,18.887,0,0.15195,54.0,491.6942126591206
1776050860.5490844,0,0,0,778.436608,192265.846784,156.247,31,1965,3996,0,0.0,0.0,8.857,2.057,0,0.15624700000000002,54.0,501.3811225473881
1776050860.648295,0,0,0,778.698752,192265.846784,156.247,32,1965,3996,0,0.0,0.0,6.886,11.612,0,0.15624700000000002,53.0,516.8824656529426
1776050860.6960635,0,0,0,778.960896,192265.846784,161.042,32,1965,3996,0,0.0,0.0,81.682,386.152,0,0.161042,53.0,524.5752153801918
1776050860.741696,0,0,0,1403.912192,192265.846784,166.019,32,1965,3996,0,0.0,0.0,1573.094,334.206,0,0.166019,53.0,532.1510545477868
1776050860.8159096,0,0,0,1529.741312,192265.846784,166.019,32,1965,3996,0,0.0,0.0,47.298,12.374,0,0.166019,53.0,544.471945981741
1776050860.8593369,0,0,0,1659.764736,192265.846784,170.445,32,1965,3996,0,0.0,0.0,10.762,5.884,0,0.17044499999999999,53.0,551.8739000163079
1776050860.9101775,0,0,0,1663.95904,192265.846784,170.445,32,1965,3996,0,0.0,0.0,11.87,24.208,0,0.17044499999999999,53.0,560.5394288489819
1776050860.961557,0,1,0,1663.95904,192265.846784,175.336,32,1965,3996,1,0.0,0.0,270.124,12.702,0,0.17533600000000002,53.0,569.5480947291851
1776050861.0093217,0,1,0,1712.193536,192265.846784,175.336,32,1965,3996,1,0.0,0.0,1.648,0.967,0,0.17533600000000002,53.0,577.9229798686504
1776050861.0629287,0,1,0,1739.456512,192265.846784,179.603,32,1965,3996,1,0.0,0.0,4.448,4.334,0,0.179603,53.0,587.5509555547237
1776050861.1093605,0,1,0,1739.456512,192265.846784,179.603,32,1965,3996,1,0.0,0.0,0.711,0.688,0,0.179603,53.0,595.8902425131797
1776050861.1596794,0,1,0,1739.456512,192265.846784,183.155,32,1965,3996,1,0.0,0.0,0.751,0.572,0,0.183155,53.0,605.1064109680652
1776050861.210328,0,1,0,1739.456512,192265.846784,183.155,32,1965,3996,1,0.0,0.0,59.929,10.277,0,0.183155,53.0,614.3829716513156
1776050861.2601812,0,1,0,2003.697664,192265.846784,188.532,32,1965,3996,1,0.0,0.0,15.372,5.333,0,0.188532,53.0,623.7818737499714
1776050861.3386526,0,1,0,2314.07616,192265.846784,188.532,32,1965,3996,1,0.0,0.0,6.368,5.803,0,0.188532,53.0,638.5762479193211
1776050861.3820453,0,2,0,2404.253696,192265.846784,193.59,32,1965,3996,2,0.0,0.0,2.562,1.316,0,0.19359,53.0,646.9766326267719
1776050861.4319828,0,2,0,2492.33408,192265.846784,195.862,32,1965,3996,2,0.0,0.0,21.367,14.893,0,0.195862,53.0,656.7574886367321
1776050861.5378902,0,2,0,2504.916992,192265.846784,195.862,32,1965,3996,2,0.0,0.0,171.635,19.986,0,0.195862,53.0,677.5007316863537
1776050861.5813215,0,1,0,2513.3056,192265.846784,195.807,32,1965,3996,1,0.0,0.0,257.381,18.66,0,0.19580699999999998,53.0,686.0048807294369
1776050861.6330132,0,1,0,2544.76288,192265.846784,195.815,32,1965,3996,1,0.0,0.0,3.039,2.087,0,0.195815,53.0,696.1269047803879
1776050861.681537,0,1,0,2544.76288,192265.846784,195.815,32,1965,3996,1,0.0,0.0,16.724,1.677,0,0.195815,53.0,705.6285661394596
1776050861.7330503,0,1,0,2544.76288,192265.846784,196.194,32,1965,3996,1,0.0,0.0,14.249,10.461,0,0.19619399999999998,53.0,715.7351927030087
1776050861.781611,0,1,0,2630.746112,192265.846784,196.194,32,1965,3996,1,0.0,0.0,89.623,1.569,0,0.19619399999999998,53.0,725.262494856596
