ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776051122.9527645,0,0,0,2806.90688,192265.846784,197.854,36,1965,3996,0,0.0,0.0,2.186,13.518,0,0.197854,49.0,0.0
1776051123.0032732,0,0,0,2974.67904,192265.846784,197.854,36,1965,3996,0,0.0,0.0,153.433,26.453,0,0.197854,49.0,9.993355762004853
1776051123.0533729,0,0,0,2974.67904,192265.846784,206.644,36,1965,3996,0,0.0,0.0,153.339,27.928,0,0.206644,49.0,20.346139835834506
1776051123.1033292,0,0,0,2974.67904,192265.846784,206.644,37,1965,3996,0,0.0,0.0,153.785,26.469,0,0.206644,48.0,30.669313980579382
1776051123.1542838,0,0,0,2974.67904,192265.846784,244.082,37,1965,3996,0,0.0,0.0,153.209,28.151,0,0.244082,48.0,43.106409851074226
1776051123.203466,0,0,0,2974.67904,192265.846784,244.082,38,1965,3996,0,0.0,0.0,153.044,26.439,0,0.244082,47.0,55.110893877506264
1776051123.2537854,0,95,18,2974.67904,192265.846784,273.643,38,1965,3996,95,0.0,0.0,153.382,28.255,0,0.27364299999999997,47.0,68.88045454001427
1776051123.303625,0,95,18,2974.67904,192265.846784,273.643,39,1965,3996,95,0.0,0.0,152.892,26.63,0,0.27364299999999997,46.0,82.51874915313721
1776051123.3536751,0,95,18,2974.67904,192265.846784,310.313,39,1965,3996,95,0.0,0.0,152.679,27.968,0,0.310313,46.0,98.04992107701301
1776051123.4037259,0,95,18,2974.67904,192265.846784,310.313,40,1965,3996,95,0.0,0.0,153.041,26.583,0,0.310313,45.0,113.58131495404243
1776051123.4537926,0,95,18,2974.67904,192265.846784,340.911,40,1965,3996,95,0.0,0.0,152.733,27.867,0,0.340911,45.0,130.64960696268082
1776051123.5038266,0,95,18,2974.67904,192265.846784,340.911,40,1965,3996,95,0.0,0.0,152.733,26.603,0,0.340911,45.0,147.70676367759705
1776051123.5539422,0,95,18,2974.67904,192265.846784,374.434,40,1965,3996,95,0.0,0.0,153.186,28.125,0,0.37443400000000004,45.0,166.47174275398254
1776051123.6039488,0,95,18,2974.67904,192265.846784,374.434,40,1965,3996,95,0.0,0.0,152.877,26.437,0,0.37443400000000004,45.0,185.19592451620102
1776051123.6540127,0,95,18,2974.67904,192265.846784,414.858,40,1965,3996,95,0.0,0.0,153.013,27.957,0,0.414858,45.0,205.96531257534028
1776051123.7118256,0,95,18,2974.67904,192265.846784,414.858,41,1965,3996,95,0.0,0.0,209.743,26.603,0,0.414858,44.0,229.94946873807908
1776051123.756373,0,95,18,2974.67904,192265.846784,443.537,41,1965,3996,95,0.0,0.0,152.844,29.718,0,0.44353699999999996,44.0,249.70785314822197
1776051123.8057096,0,95,18,2974.67904,192265.846784,443.537,41,1965,3996,95,0.0,0.0,152.812,26.426,0,0.44353699999999996,44.0,271.59049256134034
1776051123.8558452,0,95,18,2974.67904,192265.846784,470.34,41,1965,3996,95,0.0,0.0,153.199,27.881,0,0.47034,44.0,295.1712765388489
1776051123.9057953,0,95,18,2974.67904,192265.846784,470.34,41,1965,3996,95,0.0,0.0,152.445,26.494,0,0.47034,44.0,318.6648173122406
1776051123.9561272,0,95,18,2974.67904,192265.846784,509.304,41,1965,3996,95,0.0,0.0,155.055,28.062,0,0.509304,44.0,344.29902015686037
1776051124.0059018,0,95,18,2974.67904,192265.846784,509.304,41,1965,3996,95,0.0,0.0,152.549,26.48,0,0.509304,44.0,369.649446849823
1776051124.056076,0,95,18,2974.67904,192265.846784,534.234,41,1965,3996,95,0.0,0.0,152.817,28.033,0,0.534234,44.0,396.454229804039
1776051124.1061096,0,95,18,2974.67904,192265.846784,534.234,41,1965,3996,95,0.0,0.0,152.886,26.435,0,0.534234,44.0,423.1838636846542
1776051124.156138,0,95,18,2974.67904,192265.846784,534.743,41,1965,3996,95,0.0,0.0,152.936,28.118,0,0.5347430000000001,44.0,449.93615981340406
1776051124.206485,0,95,18,2974.67904,192265.846784,534.743,41,1965,3996,95,0.0,0.0,152.65,26.769,0,0.5347430000000001,44.0,476.8589136369228
1776051124.2563584,0,95,18,2974.67904,192265.846784,534.738,41,1965,3996,95,0.0,0.0,152.526,28.105,0,0.534738,44.0,503.5280901658535
1776051124.3063617,0,95,18,2974.67904,192265.846784,534.738,41,1965,3996,95,0.0,0.0,153.191,26.538,0,0.534738,44.0,530.2667495481968
1776051124.3562515,0,95,18,2974.67904,192265.846784,534.615,41,1965,3996,95,0.0,0.0,152.903,27.913,0,0.5346150000000001,44.0,556.9385865430831
1776051124.406406,0,95,18,2974.67904,192265.846784,534.615,41,1965,3996,95,0.0,0.0,152.26,26.587,0,0.5346150000000001,44.0,583.7519065229892
1776051124.456405,0,95,18,2974.67904,192265.846784,534.777,41,1965,3996,95,0.0,0.0,152.867,27.968,0,0.5347770000000001,44.0,610.4902210197448
1776051124.5064578,0,95,18,2974.67904,192265.846784,534.777,41,1965,3996,95,0.0,0.0,152.629,26.489,0,0.5347770000000001,44.0,637.25735069108
1776051124.5565464,0,95,18,2974.67904,192265.846784,534.926,41,1965,3996,95,0.0,0.0,152.867,28.02,0,0.534926,44.0,664.0510686862467
1776051124.6078067,0,95,18,2974.67904,192265.846784,534.926,42,1965,3996,95,0.0,0.0,153.289,28.564,0,0.534926,43.0,691.4715000441073
1776051124.6567519,0,95,18,2974.67904,192265.846784,534.948,42,1965,3996,95,0.0,0.0,152.788,27.886,0,0.534948,43.0,717.6546307537554
1776051124.706825,0,95,18,2974.67904,192265.846784,534.948,42,1965,3996,95,0.0,0.0,153.069,30.03,0,0.534948,43.0,744.4411604988574
1776051124.756649,0,95,18,2974.67904,192265.846784,535.126,42,1965,3996,95,0.0,0.0,152.376,27.958,0,0.535126,43.0,771.1032780044077
1776051124.8083143,0,95,18,2974.67904,192265.846784,535.126,42,1965,3996,95,0.0,0.0,152.726,29.495,0,0.535126,43.0,798.7507265918252
