ts,cpu_pct,ram_used_GB,net_rx_MB,net_tx_MB,disk_read_MB,disk_write_MB,net_rx_rate_MBps,net_tx_rate_MBps,disk_r_rate_MBps,disk_w_rate_MBps
1776051232.2323484,11.0,287.582498816,20710.023265,361.719679,12161259.682304,20707879.575552,,,,
1776051232.318048,7.3,287.589494784,20710.023265,361.719679,12161259.682304,20707879.575552,0.0,0.0,0.0,0.0
1776051232.406772,7.1,287.902322688,20710.023265,361.719679,12161259.682304,20707879.575552,0.0,0.0,0.0,0.0
1776051232.494698,10.6,288.669401088,20710.023265,361.719679,12161259.682304,20707879.575552,0.0,0.0,0.0,0.0
1776051232.58165,24.2,287.625347072,20710.023747,361.720121,12161259.682304,20707879.575552,0.000481999999465188,0.00044200000002092565,0.0,0.0
1776051232.6681373,7.1,287.599874048,20710.023813,361.720121,12161259.682304,20707879.620608,6.600000051548705e-05,0.0,0.0,0.045055996626615524
1776051232.75418,7.7,287.622324224,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051232.8406923,10.4,288.45615104,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051232.9276237,23.7,288.28069888,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051233.0142286,6.8,287.622537216,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051233.1009393,6.9,287.625216,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051233.187853,7.4,288.172539904,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051233.2744627,15.4,288.597958656,20710.023813,361.720121,12161259.682304,20707879.620608,0.0,0.0,0.0,0.0
1776051233.3606224,18.5,287.618187264,20710.023813,361.720121,12161259.682304,20707879.624704,0.0,0.0,0.0,0.004096001386642456
1776051233.4485283,7.7,287.619555328,20710.023813,361.720121,12161259.682304,20707879.6288,0.0,0.0,0.0,0.004096001386642456
1776051233.5374758,7.6,287.761063936,20710.023813,361.720121,12161259.682304,20707879.6288,0.0,0.0,0.0,0.0
1776051233.6240711,10.1,288.59172864,20710.023813,361.720121,12161259.682304,20707879.6288,0.0,0.0,0.0,0.0
1776051233.716082,24.7,288.09304064,20710.023984,361.720226,12161259.682304,20707879.6288,0.00017099999968195334,0.00010500000001911758,0.0,0.0
1776051233.8025055,6.8,287.632883712,20710.023984,361.720226,12161259.682304,20707879.6288,0.0,0.0,0.0,0.0
1776051233.888765,7.0,287.635464192,20710.023984,361.720226,12161259.682304,20707879.64928,0.0,0.0,0.0,0.020479999482631683
1776051233.9754689,8.3,288.280281088,20710.023984,361.720226,12161259.682304,20707879.64928,0.0,0.0,0.0,0.0
1776051234.0622926,17.2,288.291438592,20710.023984,361.720226,12161259.682304,20707879.64928,0.0,0.0,0.0,0.0
1776051234.150362,14.9,287.624933376,20710.023984,361.720226,12161259.682304,20707879.64928,0.0,0.0,0.0,0.0
1776051234.2387083,7.2,287.62761216,20710.024155,361.720331,12161259.682304,20707879.64928,0.00017099999968195334,0.00010499999996227416,0.0,0.0
1776051234.3268301,6.8,287.93362432,20710.024155,361.720331,12161259.682304,20707879.64928,0.0,0.0,0.0,0.0
1776051234.4134278,10.5,288.688898048,20710.024155,361.720331,12161259.682304,20707880.01792,0.0,0.0,0.0,0.3686399981379509
1776051234.4998462,22.3,287.795265536,20710.024326,361.720436,12161259.682304,20707880.01792,0.00017099999968195334,0.00010500000001911758,0.0,0.0
1776051234.5882726,7.9,287.631536128,20710.024326,361.720436,12161259.682304,20707880.01792,0.0,0.0,0.0,0.0
1776051234.6767466,7.0,287.635406848,20710.024326,361.720436,12161259.682304,20707880.01792,0.0,0.0,0.0,0.0
1776051234.7660325,10.6,288.455806976,20710.024326,361.720436,12161259.682304,20707880.01792,0.0,0.0,0.0,0.0
1776051234.8526163,23.2,288.231100416,20710.024326,361.720436,12161259.682304,20707880.01792,0.0,0.0,0.0,0.0
1776051234.944417,7.0,287.673094144,20710.024326,361.720436,12161259.682304,20707880.022016,0.0,0.0,0.0,0.004096001386642456
1776051235.033038,6.9,287.67619072,20710.024326,361.720436,12161259.682304,20707880.022016,0.0,0.0,0.0,0.0
1776051235.1194372,7.1,288.406192128,20710.024326,361.720436,12161259.682304,20707880.022016,0.0,0.0,0.0,0.0
1776051235.209187,27.3,288.352432128,20710.024326,361.720436,12161259.682304,20707880.022016,0.0,0.0,0.0,0.0
1776051235.2967334,7.1,287.641194496,20710.024326,361.720436,12161259.682304,20707880.022016,0.0,0.0,0.0,0.0
1776051235.3857799,6.9,287.643594752,20710.024326,361.720436,12161259.682304,20707880.1408,0.0,0.0,0.0,0.11878399923443794
1776051235.4742212,7.1,288.187498496,20710.024326,361.720436,12161259.682304,20707880.1408,0.0,0.0,0.0,0.0
1776051235.5614977,22.7,288.649719808,20710.024326,361.720436,12161259.682304,20707880.1408,0.0,0.0,0.0,0.0
1776051235.6523952,12.3,287.686373376,20710.024497,361.720541,12161259.682304,20707880.1408,0.00017099999968195334,0.00010500000001911758,0.0,0.0
1776051235.7405937,6.9,287.68784384,20710.024497,361.720541,12161259.682304,20707880.1408,0.0,0.0,0.0,0.0
1776051235.829084,7.2,288.144183296,20710.024497,361.720541,12161259.682304,20707880.1408,0.0,0.0,0.0,0.0
1776051235.9157023,13.8,288.778776576,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.01228800043463707
1776051236.0032954,20.0,287.671046144,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.0
1776051236.0903776,7.2,287.671410688,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.0
1776051236.1797843,7.3,287.912034304,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.0
1776051236.2684357,10.1,288.645677056,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.0
1776051236.3557339,24.0,288.140152832,20710.024497,361.720541,12161259.682304,20707880.153088,0.0,0.0,0.0,0.0
1776051236.4446409,7.0,287.700361216,20710.025215,361.720965,12161259.682304,20707880.157184,0.0007180000029620714,0.00042399999995268445,0.0,0.004096001386642456
1776051236.5331092,6.9,287.703171072,20710.025215,361.720965,12161259.682304,20707880.157184,0.0,0.0,0.0,0.0
1776051236.6228595,6.9,288.474599424,20710.025215,361.720965,12161259.682304,20707880.157184,0.0,0.0,0.0,0.0
1776051236.713085,25.1,288.321527808,20710.025433,361.721267,12161259.682304,20707880.173568,0.00021799999740323983,0.00030200000003333116,0.0,0.016383998095989227
1776051236.8001907,7.1,287.672541184,20710.025895,361.741807,12161259.682304,20707880.173568,0.0004619999999704305,0.020539999999982683,0.0,0.0
1776051236.8865135,6.7,287.675121664,20710.026884,361.741939,12161259.682304,20707880.173568,0.0009890000001178123,0.00013200000000779255,0.0,0.0
1776051236.9733703,9.5,288.233074688,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.0627258,12.3,288.647954432,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.1492574,20.2,287.710208,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.2364519,7.0,287.71211264,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.3224247,7.0,287.859408896,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.4091878,11.4,288.687169536,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.4964375,23.9,287.989747712,20710.026884,361.741939,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.5842288,7.8,287.70021376,20710.027366,361.742381,12161259.682304,20707880.173568,0.000481999999465188,0.00044200000002092565,0.0,0.0
1776051237.673298,7.1,287.70228224,20710.027432,361.742381,12161259.682304,20707880.173568,6.600000051548705e-05,0.0,0.0,0.0
1776051237.7592824,6.8,288.321683456,20710.027432,361.742381,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.8462186,16.0,288.483934208,20710.027432,361.742381,12161259.682304,20707880.173568,0.0,0.0,0.0,0.0
1776051237.9404285,17.4,287.700312064,20710.027432,361.742381,12161259.682304,20707880.177664,0.0,0.0,0.0,0.004096001386642456
1776051238.0271935,6.7,287.7017088,20710.027432,361.742381,12161259.682304,20707880.177664,0.0,0.0,0.0,0.0
1776051238.1172993,7.3,288.07835648,20710.027432,361.742381,12161259.682304,20707880.177664,0.0,0.0,0.0,0.0
1776051238.2068532,12.5,288.643751936,20710.028064,361.742573,12161259.682304,20707880.177664,0.0006319999993138481,0.00019199999996999395,0.0,0.0
1776051238.2940466,20.6,287.688298496,20710.028064,361.742573,12161259.682304,20707880.177664,0.0,0.0,0.0,0.0
1776051238.3806098,7.0,287.68995328,20710.028064,361.742573,12161259.682304,20707880.177664,0.0,0.0,0.0,0.0
1776051238.4673612,6.9,287.701180416,20710.028064,361.742573,12161259.682304,20707880.18176,0.0,0.0,0.0,0.004095997661352158
1776051238.5545719,7.2,288.597856256,20710.028064,361.742573,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051238.6418204,27.7,288.088272896,20710.028064,361.742573,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051238.733632,7.4,287.7206528,20710.028235,361.742678,12161259.682304,20707880.18176,0.00017100000331993215,0.00010500000001911758,0.0,0.0
1776051238.8265617,6.9,287.723491328,20710.028235,361.742678,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051238.9128866,10.4,288.463679488,20710.028235,361.742678,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051238.9998138,21.6,288.373088256,20710.028235,361.742678,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051239.0880115,9.5,287.729700864,20710.028235,361.742678,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051239.1746066,6.6,287.731863552,20710.02834,361.742783,12161259.682304,20707880.18176,0.0001049999991664663,0.00010499999996227416,0.0,0.0
1776051239.2606034,7.2,288.12808192,20710.028406,361.742783,12161259.682304,20707880.18176,6.600000051548705e-05,0.0,0.0,0.0
1776051239.34866,12.3,288.794574848,20710.028406,361.742783,12161259.682304,20707880.18176,0.0,0.0,0.0,0.0
1776051239.4360247,21.0,287.799873536,20710.028406,361.742901,12161259.682304,20707880.185856,0.0,0.00011800000004313915,0.0,0.004096001386642456
1776051239.5226126,6.7,287.719948288,20710.028671,361.743072,12161259.682304,20707880.185856,0.00026499999876250513,0.00017099999996617044,0.0,0.0
1776051239.6089895,7.2,287.723044864,20710.028671,361.743072,12161259.682304,20707880.185856,0.0,0.0,0.0,0.0
1776051239.6972306,7.1,288.507506688,20710.028671,361.743072,12161259.682304,20707880.185856,0.0,0.0,0.0,0.0
1776051239.784292,25.9,288.40830976,20710.028671,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.01228800043463707
1776051239.871028,7.1,287.772655616,20710.028671,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051239.9606175,7.2,287.775350784,20710.028671,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.0500753,6.6,288.336023552,20710.028671,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.1397715,17.0,288.626761728,20710.028671,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.226629,16.2,287.768100864,20710.028905,361.743072,12161259.682304,20707880.198144,0.00023399999918183312,0.0,0.0,0.0
1776051240.3147206,6.9,287.769812992,20710.028905,361.743072,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.4040484,7.2,287.927812096,20710.029065,361.74339,12161259.682304,20707880.198144,0.00015999999959603883,0.00031799999999293505,0.0,0.0
1776051240.4907753,9.2,288.715501568,20710.029131,361.74339,12161259.682304,20707880.198144,6.600000051548705e-05,0.0,0.0,0.0
1776051240.580557,23.2,288.066961408,20710.029131,361.74339,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.66744,7.1,287.758368768,20710.029302,361.743495,12161259.682304,20707880.198144,0.00017099999968195334,0.00010500000001911758,0.0,0.0
1776051240.756698,7.0,287.760949248,20710.029302,361.743495,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.845772,6.9,288.473915392,20710.029302,361.743495,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051240.9356306,24.1,288.460918784,20710.029302,361.743495,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051241.0225973,8.1,287.800471552,20710.029302,361.743495,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051241.1120532,7.2,287.8026752,20710.029302,361.743495,12161259.682304,20707880.198144,0.0,0.0,0.0,0.0
1776051241.2010593,8.0,288.258240512,20710.029302,361.743495,12161259.682304,20707880.20224,0.0,0.0,0.0,0.004096001386642456
1776051241.28838,10.3,288.773791744,20710.029302,361.743495,12161259.682304,20707880.20224,0.0,0.0,0.0,0.0
1776051241.379551,21.1,287.787511808,20710.029302,361.743495,12161259.682304,20707880.20224,0.0,0.0,0.0,0.0
1776051241.4670167,6.8,287.790972928,20710.029302,361.743495,12161259.682304,20707880.20224,0.0,0.0,0.0,0.0
1776051241.5532236,7.3,288.021336064,20710.029302,361.743495,12161259.682304,20707880.20224,0.0,0.0,0.0,0.0
1776051241.6432986,10.2,288.834965504,20710.029302,361.743495,12161259.682304,20707880.251392,0.0,0.0,0.0,0.04915199801325798
1776051241.735103,25.0,287.86198528,20710.02952,361.743797,12161259.682304,20707880.251392,0.00021800000104121864,0.00030199999997648774,0.0,0.0
1776051241.82193,7.1,287.810732032,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.6021119989454746
1776051241.9084551,6.9,287.812796416,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051241.9965155,8.0,288.70053888,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.0836987,27.0,288.063168512,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.1722405,7.2,287.831441408,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.2582443,6.8,287.834021888,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.3444984,9.2,288.556658688,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.4351397,20.7,288.679845888,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.5214145,9.8,287.817310208,20710.02952,361.743797,12161259.682304,20707880.853504,0.0,0.0,0.0,0.0
1776051242.6093206,7.0,287.819313152,20710.03008,361.744243,12161259.682304,20707880.853504,0.0005600000004051253,0.0004460000000108266,0.0,0.0
1776051242.6962004,7.8,288.238166016,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.004096001386642456
1776051242.782415,12.2,288.843948032,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051242.8690467,22.9,287.839092736,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051242.955383,7.1,287.840628736,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.0420895,6.9,287.906381824,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.1300793,9.6,288.733626368,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.2167935,25.7,288.320405504,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.3033817,7.1,287.866466304,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.3950539,6.7,287.86747392,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.48151,7.1,288.470355968,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.5712228,21.5,288.523677696,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.6586719,12.5,287.85076224,20710.03008,361.744243,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
1776051243.756967,7.2,287.852965888,20710.030251,361.744348,12161259.682304,20707880.8576,0.00017099999968195334,0.00010500000001911758,0.0,0.0
1776051243.843552,7.3,288.330018816,20710.030251,361.744348,12161259.682304,20707880.8576,0.0,0.0,0.0,0.0
