ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776050840.4117887,0,0,0,751.960064,192265.846784,147.256,31,120,3996,0,0.0,0.0,0.869,0.858,0,0.147256,54.0,0.0
1776050840.4624033,1,0,0,751.960064,192265.846784,143.915,28,120,3996,0,0.0,0.0,0.879,0.95,0,0.143915,57.0,0.0
1776050840.508279,0,0,0,751.960064,192265.846784,147.25,31,120,3996,0,0.0,0.0,0.904,0.86,0,0.14725,54.0,14.208208918571472
1776050840.5526814,1,0,0,751.960064,192265.846784,143.931,28,120,3996,0,0.0,0.0,0.894,0.93,0,0.143931,57.0,12.993824213504793
1776050840.59838,0,0,0,751.960064,192265.846784,147.288,31,120,3996,0,0.0,0.0,0.897,0.889,0,0.147288,54.0,27.4790055437088
1776050840.6427197,1,0,0,751.960064,192265.846784,143.946,28,120,3996,0,0.0,0.0,0.942,0.858,0,0.143946,57.0,25.95447728204727
1776050840.6883013,0,0,0,751.960064,192265.846784,147.249,31,120,3996,0,0.0,0.0,0.866,2.266,0,0.147249,54.0,40.71981762909889
1776050840.73269,1,0,0,751.960064,192265.846784,143.895,28,120,3996,0,0.0,0.0,0.941,0.871,0,0.14389500000000002,57.0,38.90076083350182
1776050840.7784467,0,0,0,751.960064,192265.846784,147.249,31,120,3996,0,0.0,0.0,0.802,2.277,0,0.147249,54.0,53.99363019800186
1776050840.8227391,1,0,0,751.960064,192265.846784,143.894,28,120,3996,0,0.0,0.0,0.846,0.89,0,0.143894,57.0,51.85827572560311
1776050840.86823,0,0,0,751.960064,192265.846784,147.288,31,120,3996,0,0.0,0.0,0.957,0.895,0,0.147288,54.0,67.21765205049515
1776050840.9126134,1,0,0,751.960064,192265.846784,143.93,28,120,3996,0,0.0,0.0,0.908,0.868,0,0.14393,57.0,64.79387905812264
1776050840.959899,0,0,0,751.960064,192265.846784,147.223,31,120,3996,0,0.0,0.0,2.094,0.8,0,0.14722300000000002,54.0,80.71341430354119
1776050841.0050697,1,0,0,751.960064,192265.846784,143.941,28,120,3996,0,0.0,0.0,0.89,1.381,0,0.143941,57.0,78.10213720774651
1776050841.050948,0,0,0,751.960064,192265.846784,147.191,31,120,3996,0,0.0,0.0,0.901,0.932,0,0.14719100000000002,54.0,94.11500117397308
1776050841.095269,1,0,0,751.960064,192265.846784,143.915,28,120,3996,0,0.0,0.0,0.859,2.281,0,0.143915,57.0,91.08315969562531
1776050841.1410747,0,0,0,751.960064,192265.846784,147.15,31,120,3996,0,0.0,0.0,0.9,0.918,0,0.14715,54.0,107.37715285634995
1776050841.185409,1,0,0,751.960064,192265.846784,143.915,28,120,3996,0,0.0,0.0,0.918,2.324,0,0.143915,57.0,104.05567280507088
1776050841.2308831,0,0,0,751.960064,192265.846784,147.133,31,120,3996,0,0.0,0.0,0.963,0.854,0,0.147133,54.0,120.59094159746171
1776050841.2752607,1,0,0,751.960064,192265.846784,143.873,28,120,3996,0,0.0,0.0,0.941,0.879,0,0.143873,57.0,116.9828946146965
1776050841.3205812,0,0,0,751.960064,192265.846784,146.02,31,120,3996,0,0.0,0.0,0.914,0.868,0,0.14602,54.0,133.68865469121934
1776050841.3647072,1,0,0,751.960064,192265.846784,142.171,28,120,3996,0,0.0,0.0,0.887,0.904,0,0.142171,57.0,129.69959931373597
1776050841.4103582,0,0,0,751.960064,192265.846784,145.381,31,120,3996,0,0.0,0.0,0.924,0.945,0,0.145381,54.0,146.7405236811638
1776050841.454738,1,0,0,751.960064,192265.846784,141.769,28,120,3996,0,0.0,0.0,0.907,0.9,0,0.141769,57.0,142.46315739250184
1776050841.5004144,0,0,0,751.960064,192265.846784,145.4,31,120,3996,0,0.0,0.0,0.915,0.89,0,0.1454,54.0,159.83469239187244
1776050841.5447342,1,0,0,751.960064,192265.846784,141.753,28,120,3996,0,0.0,0.0,0.911,0.883,0,0.141753,57.0,155.2204082775116
1776050841.590131,0,0,0,751.960064,192265.846784,145.382,31,120,3996,0,0.0,0.0,0.869,2.258,0,0.145382,54.0,172.87788173103337
1776050841.634479,1,0,0,751.960064,192265.846784,141.752,28,120,3996,0,0.0,0.0,0.925,0.85,0,0.14175200000000002,57.0,167.9419140586853
1776050841.6796548,0,0,0,751.960064,192265.846784,145.382,31,120,3996,0,0.0,0.0,0.884,2.28,0,0.145382,54.0,185.89302969837192
1776050841.723961,1,0,0,751.960064,192265.846784,141.763,28,120,3996,0,0.0,0.0,0.886,0.921,0,0.141763,57.0,180.62716060853006
