ts,cpu_pct,ram_used_GB,net_rx_MB,net_tx_MB,disk_read_MB,disk_write_MB,net_rx_rate_MBps,net_tx_rate_MBps,disk_r_rate_MBps,disk_w_rate_MBps
1776050823.904465,0.0,284.122324992,20704.419316,355.304382,12161259.682304,20707818.282496,,,,
1776050823.950239,5.3,284.122324992,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.000514,5.9,284.231376896,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.0504029,11.1,284.721844224,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.1006951,5.9,285.213704192,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.1505654,34.2,284.785385472,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.2007277,6.4,284.118642688,20704.419316,355.304382,12161259.682304,20707818.282496,0.0,0.0,0.0,0.0
1776050824.250793,5.5,284.117458944,20704.419316,355.304382,12161259.682304,20707818.290688,0.0,0.0,0.0,0.008191999047994614
1776050824.3009439,5.9,284.120297472,20704.419316,355.304613,12161259.682304,20707818.290688,0.0,0.00023100000004205867,0.0,0.0
1776050824.3507907,5.5,284.120297472,20704.419316,355.304613,12161259.682304,20707818.290688,0.0,0.0,0.0,0.0
1776050824.4009626,5.9,284.539727872,20704.419316,355.304613,12161259.682304,20707818.290688,0.0,0.0,0.0,0.0
1776050824.4510136,7.4,284.975611904,20704.419316,355.304613,12161259.682304,20707818.290688,0.0,0.0,0.0,0.0
1776050824.5011303,19.0,285.068701696,20704.419316,355.304613,12161259.682304,20707818.290688,0.0,0.0,0.0,0.0
1776050824.5510774,26.9,284.5679616,20704.419316,355.304613,12161259.682304,20707818.294784,0.0,0.0,0.0,0.004095997661352158
1776050824.6012034,5.9,284.135735296,20704.419316,355.304613,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.655031,5.8,284.134588416,20704.419487,355.304718,12161259.682304,20707818.294784,0.00017099999968195334,0.00010499999996227416,0.0,0.0
1776050824.7013106,10.4,284.152393728,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.7514696,6.6,284.184076288,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.8015163,5.3,284.700491776,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.8515255,11.6,285.158961152,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.9015958,30.7,284.958826496,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050824.9515185,9.6,284.151185408,20704.419487,355.304718,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050825.001764,5.6,284.150673408,20704.419487,355.304784,12161259.682304,20707818.294784,0.0,6.600000000389628e-05,0.0,0.0
1776050825.051679,6.1,284.15043584,20704.419553,355.304784,12161259.682304,20707818.294784,6.600000051548705e-05,0.0,0.0,0.0
1776050825.1019168,5.6,284.15043584,20704.419553,355.304784,12161259.682304,20707818.294784,0.0,0.0,0.0,0.0
1776050825.1517015,5.9,284.469202944,20704.419619,355.30485,12161259.682304,20707818.294784,6.600000051548705e-05,6.600000000389628e-05,0.0,0.0
1776050825.2019036,7.5,284.919025664,20704.419619,355.30485,12161259.682304,20707818.364416,0.0,0.0,0.0,0.06963200122117996
1776050825.25224,15.3,285.21504768,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.06963200122117996
1776050825.3018003,28.4,284.718075904,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.351947,6.1,284.121808896,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.4021509,5.8,284.120399872,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.4520862,5.9,284.120399872,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.502285,5.5,284.158148608,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.5521438,11.5,284.661723136,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.602436,5.3,285.093588992,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.6523623,17.0,284.822581248,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.7025185,24.6,284.461912064,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.7524137,5.8,284.160868352,20704.419619,355.30485,12161259.682304,20707818.434048,0.0,0.0,0.0,0.0
1776050825.8026357,5.5,284.160323584,20704.419619,355.30485,12161259.682304,20707818.446336,0.0,0.0,0.0,0.01228800043463707
1776050825.8525925,6.6,284.161355776,20704.419619,355.30485,12161259.682304,20707818.446336,0.0,0.0,0.0,0.0
1776050825.902729,6.2,284.282548224,20704.419619,355.30485,12161259.682304,20707818.446336,0.0,0.0,0.0,0.0
1776050825.9526424,12.4,284.765151232,20704.419619,355.30485,12161259.682304,20707818.446336,0.0,0.0,0.0,0.0
1776050826.0028496,6.2,285.174747136,20704.419619,355.30485,12161259.682304,20707818.446336,0.0,0.0,0.0,0.0
1776050826.0528233,27.7,284.896264192,20704.419619,355.30485,12161259.682304,20707818.450432,0.0,0.0,0.0,0.004095997661352158
1776050826.1030126,12.6,284.235186176,20704.419619,355.30485,12161259.682304,20707818.450432,0.0,0.0,0.0,0.0
1776050826.1528687,5.9,284.171165696,20704.419619,355.30485,12161259.682304,20707818.450432,0.0,0.0,0.0,0.0
1776050826.2031705,5.5,284.171239424,20704.419619,355.30485,12161259.682304,20707818.450432,0.0,0.0,0.0,0.0
1776050826.252997,6.1,284.170981376,20704.419619,355.30485,12161259.682304,20707818.450432,0.0,0.0,0.0,0.0
1776050826.3031893,5.3,284.391174144,20704.419619,355.30485,12161259.682304,20707818.601984,0.0,0.0,0.0,0.151552002876997
1776050826.3531244,7.9,284.84493312,20704.419619,355.30485,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.4033666,9.6,285.22713088,20704.419619,355.30485,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.4532335,34.5,284.840349696,20704.419619,355.30485,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.5033627,6.6,284.110974976,20704.420111,355.305174,12161259.682304,20707818.601984,0.0004919999992125668,0.0003240000000346299,0.0,0.0
1776050826.5533123,5.8,284.110815232,20704.420111,355.305174,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.6035323,5.9,284.110303232,20704.420111,355.305174,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.6535063,5.8,284.110303232,20704.420263,355.305476,12161259.682304,20707818.601984,0.0001520000005257316,0.00030199999997648774,0.0,0.0
1776050826.7036462,5.8,284.445663232,20704.420329,355.305476,12161259.682304,20707818.601984,6.600000051548705e-05,0.0,0.0,0.0
1776050826.7536392,7.4,284.88206336,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.8038611,13.4,285.157568512,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.853724,30.0,284.633071616,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.9039345,6.0,284.12332032,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050826.9538643,5.3,284.122750976,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050827.004086,5.6,284.122492928,20704.420329,355.305476,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050827.053956,6.1,284.122492928,20704.420329,355.320088,12161259.682304,20707818.601984,0.0,0.014611999999999625,0.0,0.0
1776050827.1040804,5.9,284.512157696,20704.421517,355.36269,12161259.682304,20707818.601984,0.0011879999983648304,0.04260199999998804,0.0,0.0
1776050827.1541119,11.4,284.915798016,20704.421517,355.36269,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
1776050827.2042727,5.9,285.214367744,20704.421517,355.36269,12161259.682304,20707818.601984,0.0,0.0,0.0,0.0
