ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors,power_ratio,thermal_headroom_C,energy_J
1776051036.273744,0,0,0,2798.518272,192265.846784,199.324,35,1965,3996,0,0.0,0.0,165.261,39.025,0,0.199324,50.0,0.0
1776051036.323979,0,5,3,2949.513216,192265.846784,199.327,36,1965,3996,5,0.0,0.0,254.977,38.903,0,0.199327,49.0,10.013150906562805
1776051036.3738456,0,5,3,2949.513216,192265.846784,199.327,36,1965,3996,5,0.0,0.0,254.829,39.408,0,0.199327,49.0,19.952925899505615
1776051036.4238925,0,5,3,2949.513216,192265.846784,233.243,37,1965,3996,5,0.0,0.0,253.216,39.02,0,0.233243,48.0,31.626019842147826
1776051036.4741147,0,5,3,2949.513216,192265.846784,233.243,37,1965,3996,5,0.0,0.0,254.603,39.291,0,0.233243,48.0,43.3399867413044
1776051036.5240731,0,96,60,2949.513216,192265.846784,279.115,38,1965,3996,96,0.0,0.0,255.128,39.019,0,0.279115,47.0,57.28414439296723
1776051036.5746472,0,96,60,2949.513216,192265.846784,279.115,38,1965,3996,96,0.0,0.0,252.228,39.053,0,0.279115,47.0,71.40012433743478
1776051036.6242607,0,96,60,2949.513216,192265.846784,326.23,39,1965,3996,96,0.0,0.0,255.095,39.035,0,0.32623,46.0,87.58552854752541
1776051036.6741822,0,96,60,2949.513216,192265.846784,326.23,39,1965,3996,96,0.0,0.0,254.565,39.326,0,0.32623,46.0,103.87142360424997
1776051036.7243905,0,96,59,2949.513216,192265.846784,373.977,40,1965,3996,96,0.0,0.0,256.111,39.029,0,0.37397699999999995,45.0,122.6481842904091
1776051036.7743344,0,96,59,2949.513216,192265.846784,373.977,40,1965,3996,96,0.0,0.0,254.489,39.041,0,0.37397699999999995,45.0,141.3260631375313
1776051036.828391,0,96,59,2949.513216,192265.846784,431.626,40,1965,3996,96,0.0,0.0,305.656,39.03,0,0.43162599999999995,45.0,164.65831635046007
1776051036.8747983,0,96,59,2949.513216,192265.846784,431.626,40,1965,3996,96,0.0,0.0,252.613,39.066,0,0.43162599999999995,45.0,184.68888027620318
1776051036.9245903,0,96,60,2949.513216,192265.846784,469.476,40,1965,3996,96,0.0,0.0,255.276,39.006,0,0.469476,45.0,208.06505335950854
1776051036.9745219,0,96,60,2949.513216,192265.846784,469.476,40,1965,3996,96,0.0,0.0,253.964,39.093,0,0.469476,45.0,231.50670654630665
1776051037.024735,0,96,60,2949.513216,192265.846784,517.105,40,1965,3996,96,0.0,0.0,255.468,38.941,0,0.517105,45.0,257.47215085959436
1776051037.074661,0,96,60,2949.513216,192265.846784,517.105,40,1965,3996,96,0.0,0.0,253.673,39.143,0,0.517105,45.0,283.28915709590916
1776051037.124863,0,96,60,2949.513216,192265.846784,574.547,41,1965,3996,96,0.0,0.0,255.448,38.992,0,0.574547,44.0,312.1325040287972
1776051037.1747077,0,96,60,2949.513216,192265.846784,574.547,41,1965,3996,96,0.0,0.0,254.518,39.049,0,0.574547,44.0,340.77065090799334
1776051037.225046,0,96,60,2949.513216,192265.846784,622.779,41,1965,3996,96,0.0,0.0,255.527,38.937,0,0.622779,44.0,372.1202672891617
1776051037.274883,0,96,60,2949.513216,192265.846784,622.779,41,1965,3996,96,0.0,0.0,254.437,38.947,0,0.622779,44.0,403.1577743291855
1776051037.325082,0,96,59,2949.513216,192265.846784,661.183,41,1965,3996,96,0.0,0.0,254.4,38.899,0,0.661183,44.0,436.34852079153063
1776051037.375031,0,96,59,2949.513216,192265.846784,661.183,41,1965,3996,96,0.0,0.0,254.609,38.984,0,0.661183,44.0,469.37390466523175
1776051037.4253232,0,96,59,2949.513216,192265.846784,675.201,41,1965,3996,96,0.0,0.0,254.433,39.264,0,0.675201,44.0,503.3312845168114
1776051037.4751296,0,96,59,2949.513216,192265.846784,675.201,41,1965,3996,96,0.0,0.0,253.869,38.941,0,0.675201,44.0,536.9605861847401
1776051037.5253308,0,96,59,2949.513216,192265.846784,675.365,41,1965,3996,96,0.0,0.0,254.401,39.231,0,0.675365,44.0,570.864704492569
