ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047554.9787009,1,1,0,3972.923392,192265.846784,193.252,30,1965,3996,1,0.0,0.0,18.866,3.959,0
1776047555.0222452,0,27,6,4040.032256,192265.846784,223.18,42,1965,3996,27,0.0,0.0,36.848,10.414,0
1776047555.065773,1,1,0,3972.923392,192265.846784,263.173,33,1965,3996,1,0.0,0.0,17.937,3.983,0
1776047555.1089976,0,27,6,4040.032256,192265.846784,242.774,43,1965,3996,27,0.0,0.0,35.853,10.269,0
1776047555.1529822,1,99,50,3972.923392,192265.846784,350.895,36,1965,3996,99,0.0,0.0,17.908,4.145,0
1776047555.1957452,0,27,6,4040.032256,192265.846784,262.162,43,1965,3996,27,0.0,0.0,35.942,10.014,0
1776047555.2390687,1,99,50,3972.923392,192265.846784,430.459,38,1912,3996,99,0.0,0.0,18.041,4.173,0
1776047555.2818332,0,31,7,4040.032256,192265.846784,262.162,43,1965,3996,31,0.0,0.0,36.531,10.029,0
1776047555.3261023,1,99,51,3972.923392,192265.846784,512.474,38,1897,3996,99,0.0,0.0,18.068,4.844,0
1776047555.3686452,0,31,7,4040.032256,192265.846784,278.305,43,1965,3996,31,0.0,0.0,36.036,11.35,0
1776047555.4118366,1,99,51,3972.923392,192265.846784,605.363,38,1875,3996,99,0.0,0.0,17.837,3.878,0
1776047555.4544787,0,31,7,4040.032256,192265.846784,295.306,43,1965,3996,31,0.0,0.0,35.794,10.019,0
1776047555.4987922,1,99,51,3972.923392,192265.846784,668.645,39,1852,3996,99,0.0,0.0,16.138,6.55,0
1776047555.5417986,0,31,7,4040.032256,192265.846784,308.233,43,1965,3996,31,0.0,0.0,34.19,9.582,0
1776047555.5853248,1,99,52,3972.923392,192265.846784,773.532,40,1837,3996,99,0.0,0.0,17.115,4.848,0
