run_id,workload_label,category,gpu_utilization_pct_mean,gpu_utilization_pct_std,gpu_utilization_pct_cv,gpu_utilization_pct_p25,gpu_utilization_pct_p75,gpu_utilization_pct_iqr,gpu_utilization_pct_range,gpu_utilization_pct_fft_energy,mem_utilization_pct_mean,mem_utilization_pct_std,mem_utilization_pct_cv,mem_utilization_pct_p25,mem_utilization_pct_p75,mem_utilization_pct_iqr,mem_utilization_pct_range,mem_utilization_pct_fft_energy,power_draw_w_mean,power_draw_w_std,power_draw_w_cv,power_draw_w_p25,power_draw_w_p75,power_draw_w_iqr,power_draw_w_range,power_draw_w_fft_energy,temperature_c_mean,temperature_c_std,temperature_c_cv,temperature_c_p25,temperature_c_p75,temperature_c_iqr,temperature_c_range,temperature_c_fft_energy,sm_clock_mhz_mean,sm_clock_mhz_std,sm_clock_mhz_cv,sm_clock_mhz_p25,sm_clock_mhz_p75,sm_clock_mhz_iqr,sm_clock_mhz_range,sm_clock_mhz_fft_energy,mem_clock_mhz_mean,mem_clock_mhz_std,mem_clock_mhz_cv,mem_clock_mhz_p25,mem_clock_mhz_p75,mem_clock_mhz_iqr,mem_clock_mhz_range,mem_clock_mhz_fft_energy,mem_used_mb_mean,mem_used_mb_std,mem_used_mb_cv,mem_used_mb_p25,mem_used_mb_p75,mem_used_mb_iqr,mem_used_mb_range,mem_used_mb_fft_energy,pcie_tx_mbps_mean,pcie_tx_mbps_std,pcie_tx_mbps_cv,pcie_tx_mbps_p25,pcie_tx_mbps_p75,pcie_tx_mbps_iqr,pcie_tx_mbps_range,pcie_tx_mbps_fft_energy,pcie_rx_mbps_mean,pcie_rx_mbps_std,pcie_rx_mbps_cv,pcie_rx_mbps_p25,pcie_rx_mbps_p75,pcie_rx_mbps_iqr,pcie_rx_mbps_range,pcie_rx_mbps_fft_energy,mem_growth_rate
2a1c003e6f12,cufft_benchmark,scientific_hpc,97.9983498349835,9.809676311610401,0.10010042340537899,99.0,99.0,0.0,99,21757.30861957956,97.92574257425743,9.805855765761176,0.10013562836375968,99.0,99.0,0.0,100,21955.827217696427,46.05836468646864,0.5698279607043516,0.012371866968594044,46.128,46.158,0.030000000000001137,6.824999999999996,1301.7416269076978,59.006600660066006,2.3077209956974944,0.03910953977764364,59.0,60.0,1.0,16,2010.9530919979034,1032.2772277227723,70.6517173642414,0.06844258060408084,1035.0,1035.0,0.0,1200,285163.9192662087,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,1784.3366336633662,126.73827607592995,0.07102823182846192,1797.0,1797.0,0.0,1279,281127.5112549081,4.53321118244637,0.7623652656186859,0.16817333999407863,4.052734375,4.958984375,0.90625,6.5810546875,1972.382725929593,16.168487649546204,1.6481254258767568,0.1019344209240918,16.1640625,16.4501953125,0.2861328125,21.9814453125,4251.953634919957,0.04137960598515973
2e2283976354,gpt2_wikitext2,ml_training,82.66165413533835,37.36224946549519,0.45199010176921456,99.0,100.0,1.0,100,3686.4038763586536,18.57894736842105,8.568980815529109,0.46121993055606203,19.0,24.0,5.0,25,1329.4483517911472,41.89733834586467,0.7274095266789573,0.017361712112993737,41.977,42.376,0.3990000000000009,3.6709999999999994,180.348426775387,53.54887218045113,4.879558731622827,0.09112346409628146,52.0,57.0,5.0,17,378.0154917531374,1071.766917293233,211.43556534127012,0.1972775628072727,1095.0,1125.0,30.0,1200,54230.753987287426,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,9144.533834586466,3627.293380179222,0.39666247025733253,10751.0,10751.0,0.0,10233,495865.46184947196,2.9849550634398496,2.898046605451778,0.9708845000638625,1.9072265625,3.1943359375,1.287109375,31.2333984375,1559.3696802947252,9.668166999530076,18.56109606971929,1.9198154178244586,3.48046875,9.9658203125,6.4853515625,209.8076171875,10756.403436867646,43.22252884585956
34765a4dc650,bert_sst2,ml_training,77.63076923076923,40.6834461232273,0.5240634161664111,98.0,100.0,2.0,100,2417.8051375139225,12.169230769230769,6.558794741531287,0.5389654338362844,15.0,15.0,0.0,19,419.18684251327653,41.986430769230765,0.9051126478447108,0.021557265793749114,41.95,42.432,0.4819999999999993,4.092999999999996,56.76383064837495,52.41538461538462,4.29349911090996,0.08191295632633491,51.0,56.0,5.0,14,141.78947471887108,1107.6923076923076,318.85179370070017,0.2878523137573167,1200.0,1230.0,30.0,1200,25579.88161528842,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,4270.092307692307,1761.2362554740218,0.4124585907196552,5139.0,5139.0,0.0,4621,105569.50955318421,2.5568209134615385,1.4648595467522645,0.5729222326315181,2.001953125,2.765625,0.763671875,5.865234375,222.31577753044786,9.470943509615385,8.461936754359403,0.8934629105194166,7.2001953125,8.7255859375,1.525390625,33.8076171875,1260.9153613215465,43.568050699300734
34c10b61fbee,mining_ethash_proxy,crypto_mining,38.49669966996699,4.030768726661776,0.10470426714790973,39.0,40.0,1.0,43,9579.622813532285,0.0016501650165016502,0.040622223185119384,24.617052332248633,0.0,0.0,0.0,1,243.0,40.53947194719471,0.22487944620938916,0.005547172555596236,40.573,40.626,0.05299999999999727,1.4059999999999988,973.8467427805426,33.07260726072607,3.271415211873314,0.09891615698709137,31.0,33.0,2.0,16,2775.141218989715,1168.3663366336634,84.36229106751945,0.07220534212797908,1170.0,1185.0,15.0,1200,245427.53472256544,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,2029.881188118812,151.31301608127052,0.07454279440927525,2045.0,2045.0,0.0,1527,335638.5533121539,16.190041318584985,13.507200777350786,0.8342906920818797,15.0673828125,16.021484375,0.9541015625,287.8193359375,65432.25409501004,109.47196169812294,110.50904613568356,1.0094735165102,102.185546875,107.848388671875,5.662841796875,2427.2451171875,618067.8582545472,0.04940317305655527
355359f28d64,nbody_sim,scientific_hpc,97.96039603960396,9.723537898541915,0.09925988758264687,99.0,99.0,0.0,99,17067.783331645194,88.1947194719472,9.01431580461358,0.10220924629596022,89.0,89.0,0.0,90,17000.44146273902,46.13303135313531,0.5773401627101358,0.012514680821172262,46.098,46.158,0.060000000000002274,6.445999999999998,1428.6296926339385,59.24752475247525,1.693385911862308,0.028581546974466306,59.0,60.0,1.0,14,1481.0357661099124,1227.40099009901,83.92914720813145,0.06837956616060153,1230.0,1230.0,0.0,1200,290196.99522834923,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,1839.7821782178219,132.28741091584558,0.07190384409741328,1853.0,1853.0,0.0,1335,293436.45623557654,6.019091313428218,0.9042652119606276,0.15023284491348973,5.578125,6.484375,0.90625,11.4443359375,2609.146404646553,24.89019795534241,22.69863912654285,0.9119509280864874,23.841796875,24.4140625,0.572265625,579.0234375,134902.14746693466,0.04319137919483109
36b79c0d691b,nvlink_latency,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,,191.24877777777778,1.5828961413953986,0.00827663402495766,190.43,190.575,0.1449999999999818,3.7029999999999745,,29.444444444444443,0.5270462766947299,0.01789968486826971,29.0,30.0,1.0,1,,1965.0,0.0,0.0,1965.0,1965.0,0.0,0,,3996.0,0.0,0.0,3996.0,3996.0,0.0,0,,9484.666666666666,50.59644256269407,0.005334551475647228,9442.0,9538.0,96.0,96,,4.731228298611111,12.277303452533006,2.5949505445641154,0.63671875,0.6416015625,0.0048828125,36.8369140625,,9.08713107638889,25.47831704487275,2.8037800740290115,0.587890625,0.595703125,0.0078125,76.447265625,,16.00000000000029
387d940136b1,resnet50_inference,ml_inference,61.98029556650246,21.254866453092866,0.34292941423527556,54.0,76.0,22.0,100,103774.39342597892,47.31855500821018,17.017608930106434,0.3596392351117673,40.0,60.0,20.0,75,83964.59825294052,43.442261083743844,1.6872889982546149,0.038839806127106975,41.507,44.808,3.301000000000002,6.367999999999995,9040.147716193138,51.85550082101806,1.6228650308344332,0.031295908922074435,51.0,53.0,2.0,11,5178.956408183176,1174.6059113300494,179.13606366978138,0.1525073745515094,1035.0,1335.0,300.0,1200,871426.1958008308,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,5155.366174055829,543.6883772449913,0.10546067124794656,5221.0,5221.0,0.0,4703,880409.721719434,100.907540858477,251.86386686057853,2.4959865706302566,0.3330078125,5.2919921875,4.958984375,899.8388671875,1354558.7199239866,1195.1499352165436,2660.0827610925176,2.225731418885384,0.3330078125,19.931640625,19.5986328125,7862.4248046875,14631080.313311726,0.3373997458315023
4187823fdea4,mining_ethash_proxy,crypto_mining,38.71993410214168,4.241549314779885,0.1095443319578308,39.0,40.0,1.0,42,7798.664793996622,0.0016474464579901153,0.040588747923409954,24.637355034635338,0.0,0.0,0.0,1,243.0,40.41985831960461,0.26473108534946627,0.00654953026429872,40.114,40.626,0.5120000000000005,1.8640000000000043,1251.5450680569584,31.528830313014826,0.4995798061470938,0.015845174120684917,31.0,32.0,1.0,1,342.2187168312109,1142.8171334431631,84.00094983955545,0.07350340433416301,1140.0,1155.0,15.0,1200,200524.63555720856,1215.0,0.0,0.0,1215.0,1215.0,0.0,0,0.0,2027.3904448105436,163.16726148979473,0.08048141980118781,2045.0,2045.0,0.0,1527,325018.36541846406,15.556277028418451,8.017736198355678,0.5154019938828133,15.1630859375,15.7353515625,0.572265625,207.8056640625,47020.51046082488,104.6683194759061,79.88851023000575,0.7632539686245011,101.0888671875,105.2373046875,4.1484375,2048.158203125,473409.6428890599,0.02457970370001555
42687e3e92ce,training_single_gpu,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,195.22437499999998,0.06939728621015104,0.0003554744954865169,195.172,195.2845,0.11250000000001137,0.2330000000000041,1.3252388216472724,35.0,0.0,0.0,35.0,35.0,0.0,0,0.0,1965.0,0.0,0.0,1965.0,1965.0,0.0,0,0.0,3996.0,0.0,0.0,3996.0,3996.0,0.0,0,0.0,9442.0,0.0,0.0,9442.0,9442.0,0.0,0,0.0,1.1031494140625,0.014988988437295308,0.013587450831804222,1.096435546875,1.11328125,0.016845703125,0.0458984375,0.3381005026701335,0.70074462890625,0.1280079221409722,0.1826741393053528,0.656982421875,0.685791015625,0.02880859375,0.548828125,3.474904843712915,8.680002175713334e-14
433e776ea707,training_dual_gpu_dp,unknown,21.307692307692307,34.4005441221129,1.6144659695540782,0.0,32.0,32.0,81,,3.1538461538461537,5.047212990786001,1.6003358258393572,0.0,5.0,5.0,12,,273.4176923076923,115.6842576270893,0.4231045059676687,191.298,327.0,135.702,280.168,,31.692307692307693,1.9315199276138026,0.06094601713152217,30.0,33.0,3.0,5,,1965.0,0.0,0.0,1965.0,1965.0,0.0,0,,3996.0,0.0,0.0,3996.0,3996.0,0.0,0,,10381.692307692309,529.6626889847576,0.05101891611565614,9738.0,10784.0,1046.0,1046,,7.186072716346154,11.285733281314712,1.5705008459032932,0.7607421875,9.048828125,8.2880859375,39.7861328125,,14.960336538461538,21.343444474030576,1.4266687395522175,0.6904296875,43.8623046875,43.171875,47.4609375,,114.94505494505508
