ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047636.250727,1,0,13,12434.931712,192265.846784,341.11,32,1965,3996,0,0.0,0.0,18.164,10.191,0
1776047636.3031015,0,99,11,24824.905728,192265.846784,370.893,37,1965,3996,99,0.0,0.0,2.083,9.858,0
1776047636.3462555,1,0,13,12434.931712,192265.846784,341.092,32,1965,3996,0,0.0,0.0,19.035,10.201,0
1776047636.3892124,0,99,11,24824.905728,192265.846784,370.87,37,1965,3996,99,0.0,0.0,2.062,1.617,0
1776047636.4320588,1,0,13,12434.931712,192265.846784,341.027,32,1965,3996,0,0.0,0.0,18.121,8.733,0
1776047636.4749115,0,99,11,24824.905728,192265.846784,370.887,37,1965,3996,99,0.0,0.0,2.153,1.494,0
1776047636.5175855,1,0,13,12434.931712,192265.846784,341.064,32,1965,3996,0,0.0,0.0,18.222,8.776,0
1776047636.5604877,0,99,11,24824.905728,192265.846784,370.934,37,1965,3996,99,0.0,0.0,2.093,1.525,0
1776047636.6032195,1,0,13,12434.931712,192265.846784,341.064,32,1965,3996,0,0.0,0.0,18.087,8.807,0
1776047636.6460798,0,99,11,24824.905728,192265.846784,370.992,37,1965,3996,99,0.0,0.0,2.066,2.996,0
1776047636.6889017,1,0,13,12434.931712,192265.846784,341.096,32,1965,3996,0,0.0,0.0,18.256,8.662,0
1776047636.7316895,0,99,11,24824.905728,192265.846784,371.072,37,1965,3996,99,0.0,0.0,2.067,1.533,0
1776047636.7747512,1,0,13,12434.931712,192265.846784,341.057,32,1965,3996,0,0.0,0.0,18.008,9.098,0
1776047636.817767,0,99,11,24824.905728,192265.846784,371.072,37,1965,3996,99,0.0,0.0,2.126,1.512,0
1776047636.8604965,1,0,13,12434.931712,192265.846784,341.016,32,1965,3996,0,0.0,0.0,18.137,10.255,0
1776047636.9033906,0,99,11,24824.905728,192265.846784,371.071,37,1965,3996,99,0.0,0.0,2.06,1.626,0
1776047636.9467254,1,0,13,12434.931712,192265.846784,340.923,32,1965,3996,0,0.0,0.0,18.163,10.284,0
1776047636.9895658,0,99,11,24824.905728,192265.846784,371.121,37,1965,3996,99,0.0,0.0,2.103,1.634,0
1776047637.0323877,1,0,13,12434.931712,192265.846784,340.853,32,1965,3996,0,0.0,0.0,18.223,8.836,0
1776047637.075286,0,99,11,24824.905728,192265.846784,371.143,37,1965,3996,99,0.0,0.0,2.173,1.5,0
1776047637.1180193,1,0,13,12434.931712,192265.846784,340.817,32,1965,3996,0,0.0,0.0,17.981,8.762,0
