n_ch,batch_size,n_samples,n_steps,param_count,grad_mb,fwd_ms,bwd_ms,opt_ms,fwd_flops,fwd_bytes,ai,achieved_tflops,achieved_mem_gbps,nvlink_allreduce_ms,comm_fraction,nvlink_per_step_mb,total_nvlink_gb,total_compute_tflops,throughput_imgs_s,wall_time_s,n_telem_samples
128,64,256,4,18010250,72.041,2.2863298654556274,3.4031718969345093,0.41475892066955566,213055176704,358277120,594.6658740139476,112.34121313348344,188.91484788792255,0.580975806451613,0.17071597440462563,72.041,0.288164,2.556662120448,10484.48015623093,18.36448335647583,72
128,64,1024,16,18010250,72.041,2.31315940618515,3.465414047241211,0.4401057958602905,213055176704,358277120,594.6658740139476,110.60957090248834,186.00288958214887,0.580975806451613,0.16764975224652398,72.041,1.152656,10.226648481792,10291.574373664871,15.349462032318115,62
128,64,4096,64,18010250,72.041,2.385757863521576,3.6162324249744415,0.4360191524028778,213055176704,358277120,594.6658740139476,106.492263297574,179.07915680238995,0.580975806451613,0.16065776149765018,72.041,4.610624,40.906593927168,9940.960880458746,17.676045179367065,68
128,64,16384,256,18010250,72.041,2.284575253725052,3.7394650280475616,0.4257373511791229,213055176704,358277120,594.6658740139476,106.10246615481154,178.42366745989352,0.580975806451613,0.15536334799070184,72.041,18.442496,163.626375708672,9922.822714542244,18.65745973587036,74
128,64,65536,1024,18010250,72.041,2.384815365076065,3.650285303592682,0.44329091906547546,213055176704,358277120,594.6658740139476,105.90801466332299,178.09667460561047,0.580975806451613,0.15915901309955285,72.041,73.769984,654.505502834688,9878.995292778158,23.242730617523193,90
128,64,262144,4096,18010250,72.041,2.2563189268112183,3.5376399755477905,0.4111342132091522,213055176704,358277120,594.6658740139476,110.31585499368384,185.5089720367852,0.580975806451613,0.16422694521413275,72.041,295.079936,2618.022011338752,10314.107912325813,44.42655611038208,174
128,64,1048576,16384,18010250,72.041,2.2412650287151337,3.5539567470550537,0.40850043296813965,213055176704,358277120,594.6658740139476,110.29181536836951,185.46854660400885,0.580975806451613,0.16347295361234546,72.041,1180.319744,10472.088045355007,10316.387137685184,122.07445120811462,478
